Mass Flow of Radiator,Frontal Area,Radiator dP,Cl,Cd,Raw Drag,Raw Downforce,Sidepod Downforce,Rear Wing Downforce,Front Wing Downforce,Cp,Front Wheel Axle Moment,Rear Wheel Axle Moment,Rear Axle Downforce,Front Axle Downforce,ClA,CdA,DifferentialPressure,signedDistance,Front Rideheight,Rear Rideheight,CdA Mean,Front Axle Downforce Mean,ClA Mean,Raw Drag Mean,Raw Downforce Mean,Rear Axle Downforce Mean,Chassis Angle,Chassis Heave,Unnamed: 29
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
0.1191504499854652,22.702506687992592,49.08375564034213,0.0668580318070583,0.0279350157288724,51.96774125546104,124.37653450966256,-5.149402481245838,-56.79731396982612,-59.82993383402947,12.653725567425033,-2687.3985616429204,5429.229307154988,41.34459325604494,83.52660472546137,1.5178449142457624,0.634194881413904,-187.7819628259091,0.0184551739067259,4.825570795708438,5.593619047458254,0.6403047246411756,42.24009377672641,1.5303457170556338,52.4683992725978,125.40088587749914,83.65944703019204,0.0588,-0.1429,
